,date,home_team,away_team,home_shots,away_shots,odds_h,odds_d,odds_a,league,season,prob_h,prob_d,prob_a,home_adj_shots,home_adj_shots_conc,away_adj_shots,away_adj_shots_conc
5588,2023-05-13,Villarreal,Ath Bilbao,17.0,11.0,2.24,3.65,3.56,la_liga,2223,0.44584894525191804,0.2736168869491223,0.2805341677989597,17.77977093641379,13.2,13.999846789986744,10.0
5589,2023-05-13,Real Madrid,Getafe,16.0,9.0,1.61,4.3,6.5,la_liga,2223,0.6164806564030173,0.2308218271648507,0.152697516432132,19.11009885635257,11.0,8.927469568203382,14.0
5590,2023-05-14,Celta,Valencia,10.0,12.0,2.34,3.35,3.52,la_liga,2223,0.42314068566589397,0.2955669267039378,0.2812923876301682,11.387396243352704,12.8,9.266070241149436,8.0
5591,2023-05-14,Elche,Ath Madrid,15.0,13.0,9.5,5.4,1.4,la_liga,2223,0.10476718403547672,0.18431263858093128,0.710920177383592,14.539596231748002,12.0,15.855636175755762,8.4
5592,2023-05-14,Valladolid,Sevilla,28.0,17.0,2.33,3.7,3.25,la_liga,2223,0.42613888052164367,0.2683523220582242,0.3055087974201322,15.537562489115913,15.4,12.418741977586453,10.6
5593,2023-05-14,Espanol,Barcelona,15.0,15.0,5.8,4.2,1.7,la_liga,2223,0.17263056092843326,0.23839458413926495,0.5889748549323017,11.414855158415111,16.4,15.548533575956437,7.6
5594,2023-05-15,Betis,Vallecano,11.0,16.0,2.02,3.65,4.4,la_liga,2223,0.4968905665047492,0.2749914915998886,0.22811794189536214,15.193913102536882,13.8,12.13328145412967,10.0
5595,2023-05-19,Cadiz,Valladolid,11.0,6.0,2.29,3.64,3.5,la_liga,2223,0.43794215313537704,0.27551855238461903,0.2865392944800038,11.352713773502478,12.4,18.25704939713329,14.4
5596,2023-05-20,Girona,Villarreal,9.0,10.0,2.95,3.87,2.42,la_liga,2223,0.3354261503031779,0.25568660036030355,0.40888724933651854,12.049059747716182,16.4,18.942031541085562,12.6
5597,2023-05-20,Ath Bilbao,Celta,10.0,8.0,1.72,4.02,5.8,la_liga,2223,0.5799076763898284,0.2481197023359465,0.17197262127422497,12.874703126160288,10.8,11.593935502879214,13.6
5598,2023-05-20,Almeria,Mallorca,12.0,7.0,2.35,3.46,3.4,la_liga,2223,0.42187556033709883,0.2865339788416712,0.2915904608212301,11.892073469228452,16.4,7.4360851515001105,14.8
5599,2023-05-20,Getafe,Elche,9.0,13.0,1.55,4.3,8.0,la_liga,2223,0.6434115776676331,0.2319274291592631,0.12466099317310392,10.58306911348533,14.2,15.572839924855671,11.8
5600,2023-05-20,Barcelona,Sociedad,13.0,13.0,1.91,3.92,4.5,la_liga,2223,0.5230975440510998,0.2548766094738777,0.22202584647502235,14.601441837150139,9.6,9.948791363669915,10.6
5601,2023-05-21,Vallecano,Espanol,15.0,10.0,2.25,3.6,3.55,la_liga,2223,0.4427123928293063,0.2766952455183165,0.2805923616523773,12.337487494932812,10.6,12.912963911227939,16.4
5602,2023-05-21,Ath Madrid,Osasuna,15.0,12.0,1.42,5.25,9.0,la_liga,2223,0.7001555901311404,0.18937541675927982,0.1104689931095799,16.340319419822073,11.0,10.816476251330513,16.4
5603,2023-05-21,Valencia,Real Madrid,12.0,13.0,3.28,3.79,2.3,la_liga,2223,0.30381079178313264,0.2629286008043998,0.43326060741246747,9.8540425711308,8.8,15.070348992637985,10.4
5604,2023-05-21,Sevilla,Betis,10.0,5.0,2.41,3.5,3.25,la_liga,2223,0.411504024599801,0.2833499140815773,0.3051460613186217,13.576939643135336,13.6,15.205741096504548,14.4
5605,2023-05-23,Celta,Girona,16.0,11.0,2.09,3.62,3.9,la_liga,2223,0.473205786531165,0.27320444581495434,0.25358976765388075,11.349757369226532,12.2,11.911670010819744,15.4
5606,2023-05-23,Sociedad,Almeria,15.0,2.0,1.46,5.5,9.4,la_liga,2223,0.7038418602118333,0.18683802107441394,0.10932011871375283,12.713243566399237,11.8,11.341945690271265,15.0
5607,2023-05-23,Valladolid,Barcelona,8.0,16.0,3.75,4.02,2.05,la_liga,2223,0.2658086990178528,0.24795587594948956,0.4862354250326576,17.245676662729934,14.2,13.553839301712404,9.6
5608,2023-05-24,Elche,Sevilla,20.0,9.0,4.35,3.9,1.95,la_liga,2223,0.23008849557522124,0.25663716814159293,0.5132743362831859,16.591304967021784,12.6,12.053486812271068,11.2
5609,2023-05-24,Real Madrid,Vallecano,12.0,15.0,1.7,4.4,5.45,la_liga,2223,0.5888275015346839,0.22750153468385512,0.183670963781461,15.049658951293477,10.4,12.117360132556081,11.2
5610,2023-05-24,Villarreal,Cadiz,13.0,16.0,1.54,4.76,7.1,la_liga,2223,0.649169042112623,0.2100252783305545,0.14080567955682247,17.144221161644836,11.0,10.794551853009697,10.8
5611,2023-05-24,Betis,Getafe,11.0,9.0,2.13,3.31,4.2,la_liga,2223,0.4649762695537873,0.2992143366010776,0.23580939384513497,10.765057922621722,14.4,11.03629472209395,15.2
5612,2023-05-24,Espanol,Ath Madrid,26.0,16.0,3.04,3.74,2.46,la_liga,2223,0.3280187105146818,0.2666248342151424,0.40535645527017583,13.878508565745332,17.2,14.861835866995662,10.8
5613,2023-05-25,Mallorca,Valencia,4.0,15.0,3.56,3.05,2.5,la_liga,2223,0.27845743709600845,0.3250191724792755,0.39652339042471607,7.514744898117165,16.6,11.171810607552358,10.0
5614,2023-05-25,Osasuna,Ath Bilbao,9.0,10.0,3.13,3.45,2.5,la_liga,2223,0.31653118520285517,0.2871717709231701,0.39629704387397474,12.168654024974368,15.2,12.228955252601327,10.0
5615,2023-05-27,Sevilla,Real Madrid,11.0,6.0,2.95,3.68,2.5,la_liga,2223,0.33538697094528086,0.2688564033392877,0.39575662571543146,12.944042193583613,13.8,13.718416022039367,10.8
5616,2023-05-28,Almeria,Valladolid,23.0,8.0,2.38,3.83,3.2,la_liga,2223,0.422804390873276,0.262734843414725,0.314460765711999,7.259797994084726,13.8,16.21245985753307,13.8
5617,2023-05-28,Ath Bilbao,Elche,27.0,6.0,1.35,5.8,11.0,la_liga,2223,0.7377428307123034,0.17171600370027754,0.09054116558741906,13.124238354783703,11.0,16.43066361778306,11.0
5618,2023-05-28,Ath Madrid,Sociedad,11.0,10.0,2.1,3.82,3.84,la_liga,2223,0.4769596940965312,0.26220297319442815,0.2608373327090405,11.40346714315468,14.8,12.391422927389106,10.2
5619,2023-05-28,Barcelona,Mallorca,28.0,3.0,1.35,5.9,10.15,la_liga,2223,0.7343122528432604,0.16802060022684773,0.09766714692989177,14.214503814100857,9.4,6.062142374797908,14.8
5620,2023-05-28,Cadiz,Celta,13.0,9.0,2.75,3.4,2.92,la_liga,2223,0.36355646696938626,0.29405302475465067,0.34239050827596307,11.079391498177369,12.2,10.941938167273491,11.2
5621,2023-05-28,Getafe,Osasuna,16.0,10.0,2.31,3.26,3.75,la_liga,2223,0.43018358018305236,0.3048233344241874,0.2649930853927603,9.67032452003939,12.8,12.923081220276632,13.2
5622,2023-05-28,Girona,Betis,9.0,18.0,2.07,3.76,3.91,la_liga,2223,0.4807822489657766,0.2646859721699887,0.25453177886423467,12.445880331499632,15.0,10.02969329604731,14.2
5623,2023-05-28,Valencia,Espanol,19.0,9.0,2.08,3.8,3.85,la_liga,2223,0.4790125073669045,0.26219631982188457,0.2587911728112107,11.462122035527171,9.2,17.0506161731109,14.2
5624,2023-05-28,Vallecano,Villarreal,15.0,7.0,3.18,3.95,2.33,la_liga,2223,0.3154703347855446,0.2539735859792486,0.43055607923520683,14.174500550750912,11.6,13.71414767599126,11.6
5625,2023-06-04,Mallorca,Vallecano,8.0,20.0,3.2,3.45,2.44,la_liga,2223,0.30873615491821316,0.28636396977921225,0.40489987530257465,5.317155385306622,17.2,14.287287623341939,9.4
5626,2023-06-04,Osasuna,Girona,14.0,11.0,2.18,3.66,3.5,la_liga,2223,0.4507579489633622,0.268484242825172,0.2807578082114656,12.445155009004381,14.0,11.565558924865627,14.0
5627,2023-06-04,Real Madrid,Ath Bilbao,9.0,15.0,1.98,4.15,4.0,la_liga,2223,0.5070715093014021,0.24192809359440384,0.25100039710419403,13.150358825738593,11.2,15.205519420479353,10.4
5628,2023-06-04,Sociedad,Sevilla,17.0,9.0,1.76,4.3,5.14,la_liga,2223,0.5708691923835895,0.2336580880453761,0.19547271957103451,11.933453616849173,9.8,11.27528096409542,13.2
5629,2023-06-04,Villarreal,Ath Madrid,22.0,9.0,2.85,3.88,2.6,la_liga,2223,0.3532707662137554,0.2594901246673204,0.38723910911892423,13.903756568288667,11.8,12.31957357616545,13.0
5630,2023-06-04,Betis,Valencia,8.0,10.0,2.88,3.76,2.51,la_liga,2223,0.34324536646396464,0.26291134452558995,0.3938432890104455,11.783307716629903,13.0,11.597484537504974,9.4
5631,2023-06-04,Celta,Barcelona,12.0,9.0,2.74,3.91,2.62,la_liga,2223,0.36409064414779435,0.25514280433886355,0.38076655151334216,10.618497313949643,12.0,15.896105640896593,9.2
5632,2023-06-04,Elche,Cadiz,12.0,14.0,2.76,3.6,2.76,la_liga,2223,0.3614457831325302,0.27710843373493976,0.3614457831325302,14.581401816191725,13.6,11.510570887256073,10.8
5633,2023-06-04,Espanol,Almeria,12.0,11.0,2.85,3.98,2.47,la_liga,2223,0.34844097245605765,0.24951175163310657,0.4020472759108357,17.316251043706078,16.6,9.108897340338936,12.4
5634,2023-06-04,Valladolid,Getafe,15.0,4.0,2.29,3.44,3.5,la_liga,2223,0.43103756900539153,0.286940707273938,0.2820217237206704,12.8229532406174,16.6,11.085279754053499,11.4
5695,2023-09-26,Mallorca,Barcelona,10.0,10.0,7.5,4.68,1.55,la_liga,2324,0.13438559439782138,0.2153615294836881,0.6502528761184905,9.974501770882057,15.0,13.578541368816369,11.6
5696,2023-09-27,Ath Bilbao,Getafe,9.0,13.0,1.71,3.85,6.51,la_liga,2324,0.5858818909233714,0.26022286583869225,0.1538952432379363,15.517085539109823,10.6,9.838769941257654,13.4
5697,2023-09-27,Real Madrid,Las Palmas,21.0,16.0,1.24,7.5,15.0,la_liga,2324,0.8012820512820512,0.13247863247863245,0.06623931623931623,22.308885860306884,12.8,10.698208142620013,11.2
5698,2023-09-27,Villarreal,Girona,14.0,17.0,2.32,3.8,3.3,la_liga,2324,0.4322349372673377,0.2638908038053219,0.30387425892734043,9.09641574637867,15.0,16.204817748881606,13.4
5699,2023-09-27,Cadiz,Vallecano,9.0,9.0,2.66,3.31,3.02,la_liga,2324,0.3725199373928597,0.29936647536707156,0.32811358724006856,9.17030172516564,15.2,14.315987822437242,13.4
5700,2023-09-27,Valencia,Sociedad,9.0,2.0,2.76,3.3,2.96,la_liga,2324,0.36116780548407146,0.3020676191321324,0.3367645753837963,9.686190268151448,9.8,12.411851173445138,12.6
5701,2023-09-28,Celta,Alaves,8.0,21.0,1.75,3.73,6.0,la_liga,2324,0.5679121994544185,0.266446742371376,0.1656410581742054,15.840867488304019,11.8,11.055988034723486,13.4
5702,2023-09-28,Granada,Betis,19.0,13.0,3.19,3.64,2.45,la_liga,2324,0.3146222803941422,0.27572666880695423,0.40965105079890346,7.581427074547552,13.0,14.519964775083821,11.2
5704,2023-09-29,Barcelona,Sevilla,18.0,12.0,1.41,5.75,9.0,la_liga,2324,0.713325752093456,0.1749198800785692,0.11175436782797477,12.560187276612277,11.6,21.32500416189303,12.0
5705,2023-09-30,Getafe,Villarreal,22.0,3.0,3.1,3.35,2.65,la_liga,2324,0.3230825220635065,0.29897188608861797,0.3779455918478756,11.612764358344435,13.8,9.688670702106986,16.8
5706,2023-09-30,Vallecano,Mallorca,19.0,9.0,2.25,3.25,4.04,la_liga,2324,0.44459493778041137,0.30779649538643866,0.2476085668331499,12.877673201566964,12.4,9.763702297989129,14.0
5707,2023-09-30,Girona,Real Madrid,13.0,14.0,3.7,4.1,2.02,la_liga,2324,0.26780055616633247,0.24167367263790984,0.4905257711957576,15.96799936785267,14.4,22.088981457070506,12.0
5708,2023-09-30,Sociedad,Ath Bilbao,8.0,18.0,2.28,3.39,3.65,la_liga,2324,0.4353080243590962,0.2927735385070027,0.2719184371339011,10.425789354833796,11.0,13.353174009582652,9.6
5709,2023-10-01,Almeria,Granada,17.0,19.0,2.02,3.93,4.1,la_liga,2324,0.49833609619714475,0.25614221738377413,0.2455216864190811,16.895618083149536,12.0,10.529507738328483,12.2
5710,2023-10-01,Alaves,Osasuna,17.0,10.0,2.81,3.21,3.0,la_liga,2324,0.3556116853335106,0.3112987027374345,0.3330896119290549,14.207043433159498,12.6,11.858316816045718,11.0
5711,2023-10-01,Ath Madrid,Cadiz,18.0,8.0,1.39,5.34,10.0,la_liga,2324,0.7146432270825694,0.18602136435295347,0.09933540856447715,11.44412428084302,14.2,8.593086149124513,12.4
5712,2023-10-01,Betis,Valencia,15.0,9.0,2.39,3.44,3.33,la_liga,2324,0.41451032186861103,0.2879882759494129,0.2975014021819761,14.350650110125748,14.0,9.088914293205157,8.8
5713,2023-10-02,Las Palmas,Celta,16.0,11.0,2.58,3.37,3.1,la_liga,2324,0.3849356659641262,0.2946985217173429,0.32036581231853084,12.25264934317729,13.6,13.383215309521924,13.8
5714,2023-10-06,Ath Bilbao,Almeria,23.0,4.0,1.42,5.6,9.0,la_liga,2324,0.7085418658269134,0.1796659731203959,0.11179216105269076,15.084791526775584,9.8,16.694324009910027,13.6
5715,2023-10-07,Cadiz,Girona,8.0,20.0,3.35,3.5,2.36,la_liga,2324,0.29615288085762426,0.2834606145351547,0.420386504607221,8.557212106260712,15.0,15.18257296366989,13.0
5716,2023-10-07,Real Madrid,Osasuna,19.0,7.0,1.33,6.0,11.0,la_liga,2324,0.7448369258548696,0.1651055185644961,0.09005755558063425,20.341159655452323,12.0,11.780947988517884,11.2
5717,2023-10-07,Mallorca,Valencia,9.0,11.0,2.6,3.18,3.28,la_liga,2324,0.383098757088708,0.31322539887756,0.303675844033732,9.905817006264906,15.8,9.156955163293844,10.4
5718,2023-10-07,Sevilla,Vallecano,22.0,7.0,1.93,3.67,4.5,la_liga,2324,0.5115679720968556,0.2690262087593818,0.21940581914376248,19.58250222512879,12.8,13.43526684113695,10.8
5719,2023-10-08,Villarreal,Las Palmas,9.0,8.0,1.65,4.35,6.0,la_liga,2324,0.6044815007816571,0.22928608650338717,0.16623241271495567,8.548798141099963,17.0,12.445626678040673,14.2
5720,2023-10-08,Ath Madrid,Sociedad,14.0,13.0,1.95,3.58,4.85,la_liga,2324,0.5136754286052394,0.27979527535760246,0.2065292960371581,12.743990325222114,13.0,10.051741177744589,12.4
5721,2023-10-08,Alaves,Betis,15.0,6.0,2.97,3.3,2.74,la_liga,2324,0.3351272015655577,0.301614481409002,0.3632583170254403,14.890136603742405,11.6,15.316470376126285,13.0
5722,2023-10-08,Celta,Getafe,26.0,3.0,2.1,3.26,4.3,la_liga,2324,0.46892352980531204,0.30206730447581454,0.22900916571887334,13.025603965334213,15.0,12.346559883177004,11.2
5723,2023-10-08,Granada,Barcelona,7.0,22.0,7.5,5.5,1.45,la_liga,2324,0.1326955074875208,0.1809484193011647,0.6863560732113144,12.712549663654476,13.6,13.490241818769343,11.4
5724,2023-10-20,Osasuna,Granada,12.0,13.0,1.77,4.03,5.2,la_liga,2324,0.5619270052637083,0.2468016871753756,0.19127130756091607,11.022981067634948,13.2,11.920074398694691,15.0
5725,2023-10-21,Sociedad,Mallorca,14.0,18.0,1.61,4.0,8.0,la_liga,2324,0.6235385814497272,0.2509742790335152,0.1254871395167576,10.403473393457642,13.6,10.412559655614976,15.8
5726,2023-10-21,Getafe,Betis,14.0,13.0,2.55,3.31,3.3,la_liga,2324,0.39321777633781524,0.30293212376478207,0.30385009989740264,11.81014453926166,11.2,15.082791140064046,13.0
5727,2023-10-21,Sevilla,Real Madrid,17.0,14.0,4.2,4.06,1.9,la_liga,2324,0.23557075673364683,0.24369388627618643,0.5207353569901667,20.425782596075255,12.6,19.302709968620242,12.2
5728,2023-10-21,Celta,Ath Madrid,16.0,12.0,3.8,3.66,2.15,la_liga,2324,0.2627642167829833,0.2728153070424416,0.4644204761745751,16.095688570722622,12.4,12.715076961369997,13.2
5729,2023-10-22,Las Palmas,Vallecano,12.0,12.0,2.73,3.34,3.0,la_liga,2324,0.36665422530572817,0.2996904296660593,0.33365534502821265,12.044010744630274,13.8,11.9209669695902,12.4
5730,2023-10-22,Girona,Almeria,19.0,9.0,1.51,5.0,7.0,la_liga,2324,0.6588855421686748,0.1989834337349398,0.14213102409638553,16.337536044369124,12.6,14.69810500955706,15.4
5731,2023-10-22,Villarreal,Alaves,12.0,16.0,1.75,4.01,5.25,la_liga,2324,0.5650540159699389,0.24659464537341477,0.1883513386566463,8.328724507679217,15.0,15.610845182603162,11.0
5732,2023-10-22,Barcelona,Ath Bilbao,12.0,10.0,1.71,4.25,5.5,la_liga,2324,0.5836818777701479,0.2348461202322242,0.1814720019976278,15.73349411968971,10.6,16.070716253698258,9.0
5733,2023-10-23,Valencia,Cadiz,12.0,5.0,1.84,3.75,5.4,la_liga,2324,0.5460281507846627,0.2679178126516745,0.18605403656366284,9.257446056964481,10.8,6.769261109205411,17.6
5734,2023-10-27,Girona,Celta,12.0,4.0,1.75,4.37,5.04,la_liga,2324,0.5721871647056684,0.22913673643819674,0.19867609885613488,16.65638356780269,12.0,15.340201459319525,13.4
5735,2023-10-28,Almeria,Las Palmas,10.0,10.0,2.43,3.6,3.22,la_liga,2324,0.41158049466351376,0.2778168338978718,0.3106026714386144,13.807787925282994,17.2,11.138821218637215,11.0
5736,2023-10-28,Barcelona,Real Madrid,15.0,13.0,2.69,3.78,2.78,la_liga,2324,0.3732365351556395,0.2656101268700186,0.36115333797434185,15.72759229904921,10.4,18.812655626813818,12.6
5737,2023-10-28,Mallorca,Getafe,15.0,8.0,2.37,3.17,3.8,la_liga,2324,0.4217063599032379,0.3152820419465848,0.26301159815017733,12.386085754017301,15.4,12.08331755233228,12.2
5738,2023-10-28,Cadiz,Sevilla,10.0,20.0,3.41,3.52,2.33,la_liga,2324,0.29135242858817545,0.28224766519479505,0.4263999062170294,7.023076242379827,16.0,17.62142557882941,13.0
5739,2023-10-29,Betis,Osasuna,9.0,7.0,2.12,3.56,3.92,la_liga,2324,0.46809424139966727,0.2787527504964311,0.25315300810390173,15.328846220785792,12.4,11.321268360703147,13.6
5740,2023-10-29,Vallecano,Sociedad,16.0,15.0,3.35,3.29,2.49,la_liga,2324,0.29729886663448873,0.3027207304636892,0.3999804029018222,10.614705303913022,13.0,8.925201894419143,13.8
5741,2023-10-29,Ath Bilbao,Valencia,12.0,11.0,1.69,4.01,6.0,la_liga,2324,0.5871600828759619,0.24745649378064227,0.1653834233433959,14.78928552178678,10.4,8.385612985516978,9.6
5742,2023-10-29,Ath Madrid,Alaves,11.0,8.0,1.43,5.25,9.5,la_liga,2324,0.7027864867721141,0.19142565258745198,0.105787860640434,11.525005316606954,14.0,17.05863193258954,9.4
5743,2023-10-30,Granada,Villarreal,18.0,6.0,3.17,3.8,2.39,la_liga,2324,0.31639858836480944,0.2639430329253805,0.41965837870981004,12.824855167618306,14.8,9.313878509112893,14.8
5744,2023-11-03,Las Palmas,Ath Madrid,9.0,13.0,6.15,3.91,1.69,la_liga,2324,0.16098022066902323,0.2532041834052412,0.5858155959257355,11.294590909152639,12.6,12.319495631862408,11.6
5745,2023-11-04,Osasuna,Girona,15.0,11.0,2.97,3.58,2.54,la_liga,2324,0.33345556957197764,0.27663772112535573,0.38990670930266674,9.779342701052622,12.4,13.944623819895536,9.8
5746,2023-11-04,Betis,Mallorca,22.0,8.0,1.96,3.54,4.7,la_liga,2324,0.5074355564772908,0.28095301997047734,0.2116114235522319,12.945274879691828,12.8,12.120564301851896,12.4
5747,2023-11-04,Celta,Sevilla,15.0,13.0,2.63,3.58,2.82,la_liga,2324,0.37491644260907026,0.2754274424753784,0.3496561149155513,12.940426703954426,12.8,17.326192595874865,11.8
5748,2023-11-04,Sociedad,Barcelona,13.0,12.0,3.41,3.68,2.29,la_liga,2324,0.2927646092221963,0.27128459713252434,0.43595079364527933,10.631634959591478,15.0,15.359551238443146,10.4
5749,2023-11-05,Alaves,Almeria,23.0,9.0,1.82,3.91,5.0,la_liga,2324,0.5466054543116126,0.2544301603189604,0.198964385369427,15.548176846074805,9.4,11.037228313309601,17.8
5750,2023-11-05,Valencia,Granada,11.0,6.0,1.69,4.25,5.5,la_liga,2324,0.5865378583526755,0.2332350542625933,0.1802270873847312,9.910848297173851,8.6,14.952057206568032,14.0
5751,2023-11-05,Villarreal,Ath Bilbao,17.0,17.0,3.13,3.72,2.42,la_liga,2324,0.3190010134440799,0.268406766688164,0.41259221986775624,8.08343864589224,16.2,15.280901092359894,9.6
5752,2023-11-05,Real Madrid,Vallecano,22.0,4.0,1.31,6.6,12.0,la_liga,2324,0.7647297375586583,0.15178726609118823,0.08348299635015352,17.53750287079926,13.6,11.692172904404186,13.4
5753,2023-11-06,Getafe,Cadiz,13.0,6.0,1.98,3.37,4.9,la_liga,2324,0.502104136513458,0.2950048042423284,0.2028910592442136,11.196669644888186,13.2,7.463840553251456,15.8
5754,2023-11-10,Ath Bilbao,Celta,21.0,13.0,1.73,4.21,5.95,la_liga,2324,0.5876536316780955,0.241482371212139,0.17086399710976555,16.789756123928623,10.4,14.605006480346052,11.2
5755,2023-11-11,Vallecano,Girona,22.0,19.0,2.97,3.7,2.5,la_liga,2324,0.33436957779063037,0.26839936379410056,0.39723105841526896,11.006777924669015,16.0,13.424282330314265,10.0
5756,2023-11-11,Almeria,Sociedad,7.0,18.0,4.9,4.1,1.78,la_liga,2324,0.2021046801440044,0.24153973968429798,0.5563555801716976,11.485223600116344,18.8,12.508295759575379,15.6
5757,2023-11-11,Granada,Getafe,12.0,10.0,2.63,3.33,3.08,la_liga,2324,0.37825976315430376,0.29874569882757324,0.322994538018123,13.286706217021068,13.6,9.620960572932507,12.6
5758,2023-11-11,Osasuna,Las Palmas,11.0,6.0,2.05,3.5,4.5,la_liga,2324,0.48989113530326595,0.28693623639191285,0.22317262830482112,11.037777592314013,13.8,9.524963983998413,11.0
5759,2023-11-11,Real Madrid,Valencia,16.0,10.0,1.36,5.8,10.25,la_liga,2324,0.7314402421319421,0.17151012574128302,0.09704963212677477,17.090550283881242,11.2,10.149116025479225,9.4
5760,2023-11-12,Barcelona,Alaves,11.0,8.0,1.29,6.8,13.0,la_liga,2324,0.7758333187060084,0.14718014428393394,0.07698653701005775,15.718170040096041,11.0,13.84743063453362,9.6
5761,2023-11-12,Sevilla,Betis,13.0,14.0,2.18,3.68,3.6,la_liga,2324,0.45497005329963186,0.2695203033133689,0.27550964338699935,17.05920794108836,12.8,14.320566301269618,10.6
5762,2023-11-12,Ath Madrid,Villarreal,25.0,11.0,1.41,5.6,8.5,la_liga,2324,0.7053837376446704,0.17760554822839023,0.11701071412693943,14.060401243351421,10.8,9.838510580971988,16.2
5763,2023-11-24,Alaves,Granada,8.0,11.0,1.8,3.91,5.3,la_liga,2324,0.5555615130961638,0.2557572183051393,0.1886812685986971,12.53999670459154,9.8,11.06482251972599,12.2
5764,2023-11-25,Vallecano,Barcelona,10.0,15.0,5.4,4.3,1.68,la_liga,2324,0.18281202550865472,0.22957789249924082,0.5876100819921044,13.007177220227879,18.0,14.740604375949852,10.2
5765,2023-11-25,Valencia,Celta,8.0,13.0,2.22,3.5,3.6,la_liga,2324,0.44425639940765804,0.28178548762428596,0.27395811296805583,10.905591984574688,9.6,15.837858864686492,12.2
5766,2023-11-25,Getafe,Almeria,18.0,13.0,1.72,3.96,5.7,la_liga,2324,0.5760044096031358,0.2501837334639883,0.17381185693287604,8.740623684051785,14.4,9.166355074896119,18.6
5767,2023-11-25,Ath Madrid,Mallorca,20.0,8.0,1.4,5.0,10.0,la_liga,2324,0.704225352112676,0.19718309859154928,0.09859154929577464,14.377526317111641,11.4,12.158516787869994,14.8
5768,2023-11-26,Villarreal,Osasuna,10.0,15.0,2.22,3.62,3.53,la_liga,2324,0.4459995253319186,0.27351352105990595,0.2804869536081755,12.001218186742797,16.8,10.881294048970231,11.6
